Metropolitan Statistical Area,,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft"
,,100.0%, 830 , 3 , 68 , 94 , 665 ," 2,693 ", 682 ," 1,595 ", 416 
,,,528.0,1.9,43.3,59.8,423.1,"1,713.2",433.9,"1,014.7",264.6
"Madison, WI M.S.A.3",,"666,719", ,,,,, ,,,
,,,,,,,,,,,
,,"261,270", 940 , 4 , 107 , 217 , 612 ," 6,464 "," 1,046 "," 4,873 ", 545 
,,99.9%," 1,445 ", 8 , 201 , 291 , 945 ," 11,164 "," 1,686 "," 8,594 ", 884 
,,100.0%," 1,452 ", 8 , 207 , 291 , 946 ," 11,432 "," 1,733 "," 8,811 ", 888 
,,,217.8,1.2,31.0,43.6,141.9,"1,714.7",259.9,"1,321.5",133.2
"Manchester-Nashua, NH M.S.A.",,"416,493",,,,,,,,,
,,, ,,,,,,,,
,,"112,895", 678 , 6 , 62 , 133 , 477 ," 2,678 ", 299 ," 2,225 ", 154 
,,"89,586", 129 , 1 , 69 , 20 , 39 ," 1,151 ", 81 ," 1,016 ", 54 
,,98.3%, 942 , 11 , 186 , 168 , 577 ," 5,147 ", 537 ," 4,344 ", 266 
,,100.0%, 957 , 11 , 190 , 170 , 586 ," 5,435 ", 546 ," 4,621 ", 268 
,,,229.8,2.6,45.6,40.8,140.7,"1,304.9",131.1,"1,109.5",64.3
"Manhattan, KS M.S.A.4",,"130,661",,,,,,,,,
,,, ,,,,,,,,
,,100.0%, 563 , 4 , 67 , 41 , 451 ,,," 1,701 ", 170 
,,,430.9,3.1,51.3,31.4,345.2,,,"1,301.8",130.1
"Mankato, MN M.S.A.3",,"102,065",,,,,,,,,
,,, ,,,,,,,,
,,"42,955", 110 , 0 , 29 , 12 , 69 ," 1,462 ", 186 ," 1,217 ", 59 
,,100.0%, 182 , 0 , 58 , 15 , 109 ," 1,938 ", 267 ," 1,579 ", 92 
,,,178.3,0.0,56.8,14.7,106.8,"1,898.8",261.6,"1,547.1",90.1
"Mansfield, OH M.S.A.",,"120,502",,,,,, ,,,
,,,,,,,,,,,
,,"46,418", 187 , 3 , 48 , 38 , 98 ," 1,996 ", 396 ," 1,523 ", 77 
,,98.5%, 272 , 4 , 90 , 46 , 132 ," 3,250 ", 618 ," 2,514 ", 118 
,,100.0%, 276 , 4 , 91 , 47 , 134 ," 3,309 ", 622 ," 2,567 ", 120 
,,,229.0,3.3,75.5,39.0,111.2,"2,746.0",516.2,"2,130.3",99.6
"McAllen-Edinburg-Mission, TX M.S.A.3",,"871,926",,,,,,,,,
,,,,,,,,,,,
,,"144,915", 140 , 1 , 33 , 39 , 67 ," 3,595 ", 152 ," 3,415 ", 28 
,,"100,896", 281 , 6 , 53 , 40 , 182 ," 2,959 ", 335 ," 2,577 ", 47 
,,"85,705", 105 , 1 , 37 , 23 , 44 ," 1,618 ", 161 ," 1,387 ", 70 
,,99.0%," 2,324 ", 19 , 433 , 334 ," 1,538 "," 19,108 "," 2,505 "," 15,830 ", 773 
,,100.0%," 2,345 ", 19 , 436 , 337 ," 1,553 "," 19,284 "," 2,533 "," 15,963 ", 788 
,,,268.9,2.2,50.0,38.7,178.1,"2,211.7",290.5,"1,830.8",90.4
"Memphis, TN-MS-AR M.S.A.2, 3",,"1,344,796", ,,,,, ,,,
,,,,,,,,,,,
,,"650,410"," 12,367 ", 190 , 468 ," 2,432 "," 9,277 "," 39,860 "," 7,833 "," 27,981 "," 4,046 "
,,95.8%," 14,888 ", 235 , 668 ," 2,777 "," 11,208 "," 53,652 "," 10,136 "," 37,935 "," 5,581 "
,,100.0%," 15,068 ", 237 , 706 ," 2,785 "," 11,340 "," 54,510 "," 10,341 "," 38,501 "," 5,668 "
,,,"1,120.5",17.6,52.5,207.1,843.3,"4,053.4",769.0,"2,863.0",421.5
"Merced, CA M.S.A.",,"274,771", ,,,,, ,,,
,,,,,,,,,,,
,,"83,854", 540 , 5 , 34 , 103 , 398 ," 2,342 ", 396 ," 1,439 ", 507 
,,100.0%," 1,520 ", 12 , 82 , 202 ," 1,224 "," 6,898 "," 1,418 "," 4,089 "," 1,391 "
,,,553.2,4.4,29.8,73.5,445.5,"2,510.5",516.1,"1,488.1",506.2
"Miami-Fort Lauderdale-Pompano Beach, FL M.S.A.",,"6,235,390",,,,,,,,,
,,,,,,,,,,,
,,"480,505"," 2,850 ", 43 , 152 , 769 ," 1,886 "," 17,624 "," 1,771 "," 14,219 "," 1,634 "
,,"184,765"," 1,098 ", 21 , 93 , 408 , 576 ," 9,082 "," 1,275 "," 6,945 ", 862 
,,"113,536", 900 , 8 , 73 , 317 , 502 ," 4,277 ", 661 ," 3,058 ", 558 
,,"112,798", 859 , 17 , 79 , 304 , 459 ," 4,231 ", 464 ," 3,314 ", 453 
,,"101,163", 186 , 3 , 36 , 63 , 84 ," 2,183 ", 244 ," 1,769 ", 170 
,,"96,919", 191 , 4 , 17 , 63 , 107 ," 2,014 ", 157 ," 1,673 ", 184 
,,"92,185", 852 , 6 , 92 , 284 , 470 ," 6,977 ", 717 ," 5,894 ", 366 
,,"81,602", 351 , 6 , 31 , 99 , 215 ," 2,161 ", 211 ," 1,703 ", 247 
,,"79,360", 566 , 4 , 30 , 120 , 412 ," 2,618 ", 254 ," 2,147 ", 217 
,,"70,509", 336 , 5 , 33 , 87 , 211 ," 2,418 ", 299 ," 1,914 ", 205 
,,"66,906", 118 , 2 , 17 , 22 , 77 ," 1,035 ", 79 , 895 , 61 
,,"64,168", 62 , 1 , 9 , 13 , 39 ," 1,475 ", 66 ," 1,287 ", 122 
,,"57,236", 78 , 1 , 9 , 22 , 46 ," 1,295 ", 71 ," 1,173 ", 51 
,,"51,530", 50 , 0 , 4 , 17 , 29 ," 1,343 ", 157 ," 1,103 ", 83 
,,100.0%," 26,314 ", 399 ," 2,208 "," 7,107 "," 16,600 "," 167,498 "," 16,910 "," 135,086 "," 15,502 "
,,,422.0,6.4,35.4,114.0,266.2,"2,686.2",271.2,"2,166.4",248.6
"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL M.D.",,"1,963,433",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 7,332 ", 110 , 692 ," 2,134 "," 4,396 "," 50,026 "," 5,481 "," 39,400 "," 5,145 "
,,,373.4,5.6,35.2,108.7,223.9,"2,547.9",279.2,"2,006.7",262.0
"Miami-Miami Beach-Kendall, FL M.D.",,"2,775,173",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 13,339 ", 202 , 955 ," 3,649 "," 8,533 "," 85,544 "," 7,936 "," 69,952 "," 7,656 "
,,,480.7,7.3,34.4,131.5,307.5,"3,082.5",286.0,"2,520.6",275.9
"West Palm Beach-Boca Raton-Boynton Beach, FL M.D.",,"1,496,784",,,,,,,,,
,,,,,,,,,,,
,,100.0%," 5,643 ", 87 , 561 ," 1,324 "," 3,671 "," 31,928 "," 3,493 "," 25,734 "," 2,701 "
,,,377.0,5.8,37.5,88.5,245.3,"2,133.1",233.4,"1,719.3",180.5
"Midland, MI M.S.A.",,"82,943", ,,,,, ,,,
,,,,,,,,,,,
,,"41,791", 56 , 1 , 21 , 4 , 30 , 392 , 36 , 344 , 12 
,,100.0%, 118 , 1 , 58 , 4 , 55 , 660 , 92 , 545 , 23 
,,,142.3,1.2,69.9,4.8,66.3,795.7,110.9,657.1,27.7
"Milwaukee-Waukesha, WI M.S.A.3",,"1,576,634",,,,,,,,,
,,,,,,,,,,,
,,"590,923"," 7,874 ", 97 , 427 ," 1,911 "," 5,439 "," 15,097 "," 3,594 "," 8,053 "," 3,450 "
,,"72,718", 67 , 1 , 25 , 8 , 33 , 690 , 77 , 575 , 38 
,,100.0%," 9,111 ", 111 , 631 ," 2,151 "," 6,218 "," 30,333 "," 4,820 "," 21,346 "," 4,167 "
,,,577.9,7.0,40.0,136.4,394.4,"1,923.9",305.7,"1,353.9",264.3
"Minneapolis-St. Paul-Bloomington, MN-WI M.S.A.3",,"3,643,083",,,,,,,,,
,,,,,,,,,,,
,,"431,016"," 3,990 ", 46 , 459 ," 1,289 "," 2,196 "," 19,469 "," 3,397 "," 13,172 "," 2,900 "
,,"310,263"," 1,752 ", 28 , 236 , 542 , 946 ," 11,208 "," 2,038 "," 6,751 "," 2,419 "
,,"85,902", 203 , 3 , 54 , 61 , 85 ," 3,079 ", 183 ," 2,731 ", 165 
,,"80,616", 37 , 0 , 8 , 5 , 24 , 938 , 152 , 742 , 44 
,,"66,824", 39 , 0 , 12 , 12 , 15 ," 1,294 ", 93 ," 1,129 ", 72 
,,"64,777", 52 , 0 , 13 , 14 , 25 , 700 , 68 , 610 , 22 
,,"54,497", 30 , 0 , 8 , 7 , 15 , 772 , 91 , 643 , 38 
,,"53,076", 47 , 0 , 15 , 15 , 17 , 983 , 140 , 794 , 49 
,,99.9%," 9,923 ", 97 ," 1,626 "," 2,851 "," 5,349 "," 84,941 "," 11,059 "," 64,891 "," 8,991 "
,,100.0%," 9,926 ", 97 ," 1,627 "," 2,851 "," 5,351 "," 84,987 "," 11,062 "," 64,932 "," 8,993 "
,,,272.5,2.7,44.7,78.3,146.9,"2,332.8",303.6,"1,782.3",246.9
"Missoula, MT M.S.A.",,"119,655", ,,,,, ,,,
,,,,,,,,,,,
,,"75,422", 310 , 3 , 75 , 27 , 205 ," 3,082 ", 342 ," 2,565 ", 175 
,,100.0%, 418 , 3 , 88 , 28 , 299 ," 3,355 ", 410 ," 2,740 ", 205 
,,,349.3,2.5,73.5,23.4,249.9,"2,803.9",342.7,"2,289.9",171.3
"Modesto, CA M.S.A.",,"549,632", ,,,,, ,,,
,,,,,,,,,,,
,,"216,542"," 1,758 ", 13 , 94 , 399 ," 1,252 "," 7,183 "," 1,149 "," 4,849 "," 1,185 "
,,100.0%," 2,908 ", 25 , 170 , 724 ," 1,989 "," 14,274 "," 2,628 "," 9,155 "," 2,491 "
,,,529.1,4.5,30.9,131.7,361.9,"2,597.0",478.1,"1,665.7",453.2
"Monroe, LA M.S.A.",,"200,739", ,,,,, ,,,
,,,,,,,,,,,
,,"47,746", 843 , 9 , 37 , 171 , 626 ," 3,141 ", 623 ," 2,339 ", 179 
,,96.5%," 1,606 ", 23 , 102 , 251 ," 1,230 "," 8,142 "," 1,862 "," 5,788 ", 492 
,,100.0%," 1,631 ", 23 , 102 , 253 ," 1,253 "," 8,353 "," 1,903 "," 5,948 ", 502 
,,,812.5,11.5,50.8,126.0,624.2,"4,161.1",948.0,"2,963.1",250.1
"Morgantown, WV M.S.A.",,"140,923", ,,,,, ,,,
,,,,,,,,,,,
,,"31,281", 67 , 0 , 9 , 5 , 53 , 489 , 71 , 383 , 35 
,,88.8%, 244 , 1 , 41 , 11 , 191 ," 1,515 ", 309 ," 1,098 ", 108 
,,100.0%, 288 , 1 , 46 , 16 , 225 ," 1,862 ", 370 ," 1,363 ", 129 
,,,204.4,0.7,32.6,11.4,159.7,"1,321.3",262.6,967.2,91.5
"Morristown, TN M.S.A.",,"142,399", ,,,,, ,,,
,,,,,,,,,,,
,,"30,044", 255 , 2 , 16 , 18 , 219 ," 1,423 ", 169 ," 1,140 ", 114 
,,100.0%, 552 , 4 , 47 , 29 , 472 ," 2,919 ", 506 ," 2,114 ", 299 
,,,387.6,2.8,33.0,20.4,331.5,"2,049.9",355.3,"1,484.6",210.0
"Mount Vernon-Anacortes, WA M.S.A.",,"129,233",,,,,,,,,
,,, ,,,,,,,,
,,"36,274", 55 , 0 , 13 , 17 , 25 ," 1,140 ", 126 , 899 , 115 
,,"17,483", 20 , 1 , 2 , 6 , 11 , 387 , 67 , 306 , 14 
,,100.0%, 201 , 2 , 40 , 42 , 117 ," 3,178 ", 506 ," 2,433 ", 239 
,,,155.5,1.5,31.0,32.5,90.5,"2,459.1",391.5,"1,882.6",184.9
"Muskegon, MI M.S.A.4",,"173,362", ,,,,, ,,,
,,,,,,,,,,,
,,"37,178", 308 , 8 , 27 , 46 , 227 ," 1,293 ", 252 , 911 , 130 
,,100.0%, 786 , 17 , 127 , 103 , 539 ,,," 3,434 ", 264 
,,,453.4,9.8,73.3,59.4,310.9,,,"1,980.8",152.3
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC M.S.A.3",,"495,661",,,,,,,,,
,,, ,,,,,,,,
,,"34,860", 415 , 3 , 52 , 98 , 262 ," 3,916 ", 304 ," 3,384 ", 228 
,,"26,127", 111 , 1 , 14 , 11 , 85 , 884 , 90 , 739 , 55 
,,"16,942", 71 , 1 , 15 , 10 , 45 ," 1,115 ", 108 , 910 , 97 
,,82.0%," 1,586 ", 19 , 253 , 223 ," 1,091 "," 13,645 "," 1,862 "," 10,789 ", 994 
,,100.0%," 1,772 ", 22 , 274 , 241 ," 1,235 "," 14,926 "," 2,275 "," 11,542 "," 1,109 "
,,,357.5,4.4,55.3,48.6,249.2,"3,011.3",459.0,"2,328.6",223.7
"Napa, CA M.S.A.",,"138,570", ,,,,, ,,,
,,,,,,,,,,,
,,"79,526", 280 , 1 , 66 , 55 , 158 ," 1,232 ", 248 , 847 , 137 
,,100.0%, 753 , 1 , 90 , 70 , 592 ," 2,162 ", 395 ," 1,578 ", 189 
,,,543.4,0.7,64.9,50.5,427.2,"1,560.2",285.1,"1,138.8",136.4
"Naples-Marco Island, FL M.S.A.",,"383,360",,,,,,,,,
,,, ,,,,,,,,
,,"22,369", 11 , 1 , 2 , 1 , 7 , 323 , 29 , 275 , 19 
,,"18,124", 7 , 0 , 1 , 2 , 4 , 83 , 7 , 74 , 2 
,,100.0%, 896 , 9 , 127 , 147 , 613 ," 4,308 ", 469 ," 3,530 ", 309 
,,,233.7,2.3,33.1,38.3,159.9,"1,123.7",122.3,920.8,80.6
"Nashville-Davidson–Murfreesboro–Franklin, TN M.S.A.",,"1,941,822",,,,,,,,,
,,,,,,,,,,,
,,"687,361"," 7,376 ", 83 , 438 ," 1,978 "," 4,877 "," 27,777 "," 3,374 "," 21,655 "," 2,748 "
,,"145,929", 611 , 4 , 96 , 106 , 405 ," 4,228 ", 510 ," 3,454 ", 264 
,,"83,517", 138 , 0 , 15 , 10 , 113 , 926 , 58 , 814 , 54 
,,100.0%," 11,078 ", 118 , 804 ," 2,313 "," 7,843 "," 47,565 "," 5,896 "," 37,196 "," 4,473 "
,,,570.5,6.1,41.4,119.1,403.9,"2,449.5",303.6,"1,915.5",230.4
"New Bern, NC M.S.A.3",,"124,876",,,,,,,,,
,,, ,,,,,,,,
,,"30,187", 125 , 0 , 5 , 21 , 99 , 999 , 195 , 787 , 17 
,,88.9%, 321 , 4 , 29 , 38 , 250 ," 2,683 ", 810 ," 1,738 ", 135 
,,100.0%, 355 , 4 , 32 , 42 , 277 ," 2,954 ", 881 ," 1,919 ", 154 
,,,284.3,3.2,25.6,33.6,221.8,"2,365.5",705.5,"1,536.7",123.3
"New Haven-Milford, CT M.S.A.",,"802,507",,,,,,,,,
,,, ,,,,,,,,
,,"130,494"," 1,168 ", 13 , 45 , 321 , 789 ," 4,958 ", 659 ," 3,580 ", 719 
,,"54,898", 29 , 1 , 0 , 16 , 12 ," 1,028 ", 95 , 853 , 80 
,,100.0%," 2,189 ", 28 , 208 , 643 ," 1,310 "," 16,938 "," 2,046 "," 12,729 "," 2,163 "
,,,272.8,3.5,25.9,80.1,163.2,"2,110.6",255.0,"1,586.2",269.5
"New Orleans-Metairie, LA M.S.A.",,"1,273,092",,,,,,,,,
,,,,,,,,,,,
,,"394,498"," 4,516 ", 121 , 774 ," 1,013 "," 2,608 "," 20,879 "," 2,143 "," 15,785 "," 2,951 "
,,95.4%," 6,765 ", 198 , 955 ," 1,377 "," 4,235 "," 38,541 "," 4,351 "," 30,206 "," 3,984 "
,,100.0%," 7,021 ", 203 , 975 ," 1,398 "," 4,445 "," 40,101 "," 4,699 "," 31,317 "," 4,085 "
,,,551.5,15.9,76.6,109.8,349.1,"3,149.9",369.1,"2,459.9",320.9
"Niles, MI M.S.A.",,"153,430",,,,,,,,,
,,,,,,,,,,,
,,"11,106", 86 , 0 , 20 , 17 , 49 , 366 , 49 , 274 , 43 
,,100.0%, 845 , 5 , 168 , 79 , 593 ," 3,340 ", 503 ," 2,540 ", 297 
,,,550.7,3.3,109.5,51.5,386.5,"2,176.9",327.8,"1,655.5",193.6
"North Port-Sarasota-Bradenton, FL M.S.A.",,"831,795",,,,,,,,,
,,,,,,,,,,,
,,"70,181", 95 , 1 , 22 , 8 , 64 , 967 , 89 , 847 , 31 
,,"58,470", 319 , 4 , 28 , 66 , 221 ," 1,857 ", 264 ," 1,462 ", 131 
,,"58,782", 360 , 6 , 22 , 57 , 275 ," 1,474 ", 204 ," 1,191 ", 79 
,,"23,726", 20 , 1 , 1 , 3 , 15 , 283 , 30 , 242 , 11 
,,100.0%," 2,732 ", 26 , 286 , 380 ," 2,040 "," 13,924 "," 1,872 "," 11,213 ", 839 
,,,328.4,3.1,34.4,45.7,245.3,"1,674.0",225.1,"1,348.0",100.9
"Norwich-New London, CT M.S.A.",,"174,879",,,,,,,,,
,,,,,,,,,,,
,,"38,964", 149 , 0 , 26 , 22 , 101 , 533 , 112 , 368 , 53 
,,"26,856", 79 , 0 , 19 , 32 , 28 , 461 , 90 , 329 , 42 
,,100.0%, 339 , 3 , 82 , 59 , 195 ," 2,322 ", 338 ," 1,835 ", 149 
,,,193.8,1.7,46.9,33.7,111.5,"1,327.8",193.3,"1,049.3",85.2
"Ocala, FL M.S.A.",,"361,126",,,,,,,,,
,,, ,,,,, ,,,
,,"60,932", 493 , 7 , 52 , 108 , 326 ," 2,548 ", 252 ," 2,131 ", 165 
,,100.0%," 1,556 ", 31 , 227 , 211 ," 1,087 "," 6,841 "," 1,198 "," 4,947 ", 696 
,,,430.9,8.6,62.9,58.4,301.0,"1,894.4",331.7,"1,369.9",192.7
"Ocean City, NJ M.S.A.",,"91,575",,,,,,,,,
,,, ,,,,, ,,,
,,"10,962", 6 , 0 , 0 , 2 , 4 , 323 , 37 , 285 , 1 
,,100.0%, 161 , 0 , 24 , 23 , 114 ," 1,909 ", 291 ," 1,573 ", 45 
,,,175.8,0.0,26.2,25.1,124.5,"2,084.6",317.8,"1,717.7",49.1
"Odessa, TX M.S.A.",,"164,546",,,,,,,,,
,,, ,,,,, ,,,
,,"123,468"," 1,282 ", 13 , 141 , 128 ," 1,000 "," 3,624 ", 469 ," 2,656 ", 499 
,,100.0%," 1,451 ", 17 , 152 , 147 ," 1,135 "," 5,205 ", 707 ," 3,641 ", 857 
,,,881.8,10.3,92.4,89.3,689.8,"3,163.2",429.7,"2,212.8",520.8
"Ogden-Clearfield, UT M.S.A.3, 4",,"683,537",,,,,,,,,
,,,,,,,,,,,
,,"87,875", 384 , 6 , 84 , 63 , 231 ," 3,211 ", 484 ," 2,382 ", 345 
,,"32,217", 56 , 0 , 12 , 5 , 39 , 369 , 38 , 292 , 39 
,,99.5%," 1,162 ", 9 , 360 , 121 , 672 ,,," 8,619 ", 978 
,,100.0%," 1,167 ", 9 , 361 , 122 , 675 ,,," 8,703 ", 984 
,,,170.7,1.3,52.8,17.8,98.8,,,"1,273.2",144.0
"Oklahoma City, OK M.S.A.3",,"1,411,162",,,,,,,,,
,,, ,,,,, ,,,
,,"657,819"," 4,751 ", 75 , 539 , 888 ," 3,249 "," 26,918 "," 6,206 "," 16,922 "," 3,790 "
,,100.0%," 6,506 ", 108 , 886 ," 1,133 "," 4,379 "," 43,321 "," 9,577 "," 28,189 "," 5,555 "
,,,461.0,7.7,62.8,80.3,310.3,"3,069.9",678.7,"1,997.6",393.6
"Olympia-Lacey-Tumwater, WA M.S.A.",,"289,877",,,,,,,,,
,,, ,,,,, ,,,
,,"53,286", 254 , 2 , 25 , 70 , 157 ," 1,854 ", 244 ," 1,409 ", 201 
,,"51,816", 105 , 0 , 29 , 17 , 59 ," 1,436 ", 180 ," 1,136 ", 120 
,,"24,167", 73 , 0 , 14 , 18 , 41 , 648 , 99 , 483 , 66 
,,100.0%, 715 , 5 , 99 , 129 , 482 ," 6,005 "," 1,108 "," 4,274 ", 623 
,,,246.7,1.7,34.2,44.5,166.3,"2,071.6",382.2,"1,474.4",214.9
"Omaha-Council Bluffs, NE-IA M.S.A.",,"947,962",,,,,,,,,
,,,,,,,,,,,
,,"470,481"," 2,883 ", 23 , 379 , 519 ," 1,962 "," 17,144 "," 1,684 "," 12,307 "," 3,153 "
,,"62,427", 493 , 6 , 39 , 57 , 391 ," 3,649 ", 529 ," 2,629 ", 491 
,,99.7%," 3,891 ", 34 , 571 , 629 ," 2,657 "," 25,055 "," 2,792 "," 18,061 "," 4,202 "
,,100.0%," 3,916 ", 34 , 588 , 629 ," 2,665 "," 25,089 "," 2,792 "," 18,095 "," 4,202 "
,,,413.1,3.6,62.0,66.4,281.1,"2,646.6",294.5,"1,908.8",443.3
"Orlando-Kissimmee-Sanford, FL M.S.A.",,"2,614,835",,,,,,,,,
,,, ,,,,, ,,,
,,"292,120"," 2,157 ", 25 , 204 , 536 ," 1,392 "," 14,100 "," 1,464 "," 11,362 "," 1,274 "
,,"75,544", 368 , 3 , 42 , 54 , 269 ," 1,899 ", 257 ," 1,504 ", 138 
,,"60,844", 497 , 2 , 62 , 116 , 317 ," 2,127 ", 315 ," 1,689 ", 123 
,,100.0%," 11,242 ", 120 ," 1,179 "," 2,298 "," 7,645 "," 62,756 "," 9,389 "," 47,901 "," 5,466 "
,,,429.9,4.6,45.1,87.9,292.4,"2,400.0",359.1,"1,831.9",209.0
"Oshkosh-Neenah, WI M.S.A.3",,"171,309",,,,,,,,,
,,,,,,,,,,,
,,"66,797", 190 , 0 , 50 , 16 , 124 ," 1,067 ", 213 , 794 , 60 
,,"26,133", 45 , 1 , 10 , 0 , 34 , 330 , 28 , 288 , 14 
,,100.0%, 338 , 1 , 86 , 21 , 230 ," 2,008 ", 339 ," 1,563 ", 106 
,,,197.3,0.6,50.2,12.3,134.3,"1,172.2",197.9,912.4,61.9
"Owensboro, KY M.S.A.",,"119,217",,,,,,,,,
,,, ,,,,, ,,,
,,"60,107", 135 , 6 , 30 , 33 , 66 ," 2,432 ", 358 ," 1,874 ", 200 
,,100.0%, 159 , 8 , 41 , 34 , 76 ," 2,896 ", 490 ," 2,152 ", 254 
,,,133.4,6.7,34.4,28.5,63.7,"2,429.2",411.0,"1,805.1",213.1
"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",,"847,049",,,,,,,,,
,,,,,,,,,,,
,,"211,349", 724 , 13 , 62 , 275 , 374 ," 4,242 ", 670 ," 2,987 ", 585 
,,"127,811", 88 , 0 , 27 , 23 , 38 ," 1,392 ", 244 ," 1,084 ", 64 
,,"111,596", 458 , 3 , 56 , 106 , 293 ," 2,969 ", 353 ," 2,362 ", 254 
,,"69,628", 58 , 0 , 22 , 16 , 20 , 817 , 100 , 676 , 41 
,,100.0%," 1,830 ", 24 , 232 , 527 ," 1,047 "," 12,634 "," 1,946 "," 9,454 "," 1,234 "
,,,216.0,2.8,27.4,62.2,123.6,"1,491.5",229.7,"1,116.1",145.7
"Palm Bay-Melbourne-Titusville, FL M.S.A.",,"599,498",,,,,,,,,
,,,,,,,,,,,
,,"115,520", 396 , 8 , 71 , 59 , 258 ," 1,981 ", 334 ," 1,499 ", 148 
,,"83,668", 579 , 1 , 80 , 87 , 411 ," 2,802 ", 439 ," 2,219 ", 144 
,,"46,866", 377 , 2 , 37 , 52 , 286 ," 1,492 ", 289 ," 1,031 ", 172 
,,100.0%," 2,224 ", 23 , 262 , 332 ," 1,607 "," 12,269 "," 2,019 "," 9,322 ", 928 
,,,371.0,3.8,43.7,55.4,268.1,"2,046.5",336.8,"1,555.0",154.8
"Panama City, FL M.S.A.",,"186,063",,,,,,,,,
,,,,,,,,,,,
,,"37,199", 228 , 2 , 5 , 42 , 179 ," 1,914 ", 384 ," 1,308 ", 222 
,,100.0%, 826 , 8 , 91 , 103 , 624 ," 5,707 "," 1,097 "," 4,139 ", 471 
,,,443.9,4.3,48.9,55.4,335.4,"3,067.2",589.6,"2,224.5",253.1
"Pensacola-Ferry Pass-Brent, FL M.S.A.",,"497,168",,,,,,,,,
,,,,,,,,,,,
,,"52,801", 312 , 3 , 35 , 38 , 236 ," 1,888 ", 287 ," 1,508 ", 93 
,,100.0%," 2,037 ", 32 , 247 , 355 ," 1,403 "," 10,827 "," 2,189 "," 7,862 ", 776 
,,,409.7,6.4,49.7,71.4,282.2,"2,177.7",440.3,"1,581.4",156.1
"Peoria, IL M.S.A.",,"399,839",,,,,,,,,
,,, ,,,,, ,,,
,,"110,955"," 1,158 ", 25 , 65 , 268 , 800 ," 4,160 ", 758 ," 2,959 ", 443 
,,94.9%," 1,775 ", 30 , 193 , 309 ," 1,243 "," 7,432 "," 1,481 "," 5,290 ", 661 
,,100.0%," 1,807 ", 30 , 198 , 312 ," 1,267 "," 7,735 "," 1,524 "," 5,530 ", 681 
,,,451.9,7.5,49.5,78.0,316.9,"1,934.5",381.2,"1,383.1",170.3
"Phoenix-Mesa-Chandler, AZ M.S.A.3, 4",,"4,949,304",,,,,,,,,
,,,,,,,,,,,
,,"1,688,722"," 11,803 ", 131 ," 1,139 "," 3,197 "," 7,336 "," 55,974 "," 9,471 "," 39,427 "," 7,076 "
,,"518,160"," 1,953 ", 11 , 286 , 390 ," 1,266 "," 9,683 "," 1,518 "," 7,326 ", 839 
,,"259,881", 593 , 4 , 134 , 102 , 353 ," 5,382 ", 547 ," 4,458 ", 377 
,,"260,464", 415 , 3 , 136 , 110 , 166 ," 5,099 ", 662 ," 4,173 ", 264 
,,"196,499", 889 , 8 , 141 , 209 , 531 ," 7,420 ", 922 ," 5,891 ", 607 
,,"58,366", 274 , 2 , 27 , 33 , 212 ," 1,336 ", 149 ," 1,071 ", 116 
,,91.3%," 19,721 ", 208 ," 2,313 "," 4,672 "," 12,528 ",,," 85,599 "," 11,791 "
,,100.0%," 21,110 ", 226 ," 2,464 "," 4,805 "," 13,615 ",,," 89,332 "," 12,465 "
,,,426.5,4.6,49.8,97.1,275.1,,,"1,804.9",251.9
"Pine Bluff, AR M.S.A.4",,"88,005", ,,,,, ,,,
,,,,,,,,,,,
,,"41,505", 644 , 23 , 23 , 96 , 502 ,,," 1,448 ", 271 
,,98.6%, 782 , 28 , 50 , 102 , 602 ,,," 1,906 ", 366 
,,100.0%, 788 , 28 , 51 , 102 , 607 ,,," 1,924 ", 368 
,,,895.4,31.8,58.0,115.9,689.7,,,"2,186.2",418.2
"Pittsfield, MA M.S.A.3",,"124,775", ,,,,, ,,,
,,,,,,,,,,,
,,"42,268", 300 , 2 , 36 , 31 , 231 , 796 , 263 , 490 , 43 
,,90.2%, 446 , 2 , 73 , 43 , 328 ," 1,617 ", 431 ," 1,119 ", 67 
,,100.0%, 475 , 2 , 76 , 46 , 351 ," 1,730 ", 450 ," 1,205 ", 75 
,,,380.7,1.6,60.9,36.9,281.3,"1,386.5",360.6,965.7,60.1
"Pocatello, ID M.S.A.",,"95,848",,,,,,,,,
,,,,,,,,,,,
,,"56,514", 233 , 1 , 30 , 9 , 193 ," 1,326 ", 226 ," 1,012 ", 88 
,,100.0%, 287 , 1 , 42 , 15 , 229 ," 2,018 ", 288 ," 1,614 ", 116 
,,,299.4,1.0,43.8,15.6,238.9,"2,105.4",300.5,"1,683.9",121.0
"Portland-South Portland, ME M.S.A.3",,"539,924",,,,,,,,,
,,, ,,,,,,,,
,,"66,458", 161 , 3 , 29 , 43 , 86 ," 1,715 ", 181 ," 1,460 ", 74 
,,"25,686", 48 , 0 , 17 , 8 , 23 , 563 , 39 , 505 , 19 
,,100.0%, 619 , 6 , 175 , 93 , 345 ," 6,784 ", 837 ," 5,699 ", 248 
